day,store,sales,date,week_id,price,weekday,wday,month,year,snap_CA,snap_TX,snap_WI
d_1664,CA1,51,1664,11529,1.68,Wednesday,5,8,2015,0,0,0
d_1665,CA1,35,1665,11529,1.68,Thursday,6,8,2015,0,0,0
d_1666,CA1,48,1666,11529,1.68,Friday,7,8,2015,0,0,0
d_1667,CA1,80,1667,11530,1.68,Saturday,1,8,2015,0,0,0
d_1668,CA1,79,1668,11530,1.68,Sunday,2,8,2015,0,0,0
d_1669,CA1,36,1669,11530,1.68,Monday,3,8,2015,0,0,0
d_1670,CA1,27,1670,11530,1.68,Tuesday,4,8,2015,0,0,0
d_1671,CA1,43,1671,11530,1.68,Wednesday,5,8,2015,0,0,0
d_1672,CA1,45,1672,11530,1.68,Thursday,6,8,2015,0,0,0
d_1673,CA1,40,1673,11530,1.68,Friday,7,8,2015,0,0,0
d_1674,CA1,55,1674,11531,1.68,Saturday,1,8,2015,0,0,0
d_1675,CA1,64,1675,11531,1.68,Sunday,2,8,2015,0,0,0
d_1676,CA1,35,1676,11531,1.68,Monday,3,8,2015,0,0,0
d_1677,CA1,45,1677,11531,1.68,Tuesday,4,9,2015,1,1,0
d_1678,CA1,33,1678,11531,1.68,Wednesday,5,9,2015,1,0,1
d_1679,CA1,46,1679,11531,1.68,Thursday,6,9,2015,1,1,1
d_1680,CA1,42,1680,11531,1.68,Friday,7,9,2015,1,0,0
d_1681,CA1,52,1681,11532,1.68,Saturday,1,9,2015,1,1,1
d_1682,CA1,69,1682,11532,1.68,Sunday,2,9,2015,1,1,1
d_1683,CA1,64,1683,11532,1.68,Monday,3,9,2015,1,1,0
d_1684,CA1,38,1684,11532,1.68,Tuesday,4,9,2015,1,0,1
d_1685,CA1,38,1685,11532,1.68,Wednesday,5,9,2015,1,1,1
d_1686,CA1,39,1686,11532,1.68,Thursday,6,9,2015,1,0,0
d_1687,CA1,50,1687,11532,1.68,Friday,7,9,2015,0,1,1
d_1688,CA1,54,1688,11533,1.68,Saturday,1,9,2015,0,1,1
d_1689,CA1,71,1689,11533,1.68,Sunday,2,9,2015,0,1,0
d_1690,CA1,28,1690,11533,1.68,Monday,3,9,2015,0,0,1
d_1691,CA1,38,1691,11533,1.68,Tuesday,4,9,2015,0,1,1
d_1692,CA1,30,1692,11533,1.68,Wednesday,5,9,2015,0,0,0
d_1693,CA1,37,1693,11533,1.68,Thursday,6,9,2015,0,0,0
d_1694,CA1,39,1694,11533,1.68,Friday,7,9,2015,0,0,0
d_1695,CA1,50,1695,11534,1.68,Saturday,1,9,2015,0,0,0
d_1696,CA1,40,1696,11534,1.68,Sunday,2,9,2015,0,0,0
d_1697,CA1,45,1697,11534,1.68,Monday,3,9,2015,0,0,0
d_1698,CA1,48,1698,11534,1.68,Tuesday,4,9,2015,0,0,0
d_1699,CA1,27,1699,11534,1.68,Wednesday,5,9,2015,0,0,0
d_1700,CA1,40,1700,11534,1.68,Thursday,6,9,2015,0,0,0
d_1701,CA1,44,1701,11534,1.68,Friday,7,9,2015,0,0,0
d_1702,CA1,35,1702,11535,1.68,Saturday,1,9,2015,0,0,0
d_1703,CA1,60,1703,11535,1.68,Sunday,2,9,2015,0,0,0
d_1704,CA1,26,1704,11535,1.68,Monday,3,9,2015,0,0,0
d_1705,CA1,30,1705,11535,1.68,Tuesday,4,9,2015,0,0,0
d_1706,CA1,19,1706,11535,1.68,Wednesday,5,9,2015,0,0,0
d_1707,CA1,39,1707,11535,1.68,Thursday,6,10,2015,1,1,0
d_1708,CA1,53,1708,11535,1.68,Friday,7,10,2015,1,0,1
d_1709,CA1,60,1709,11536,1.68,Saturday,1,10,2015,1,1,1
d_1710,CA1,67,1710,11536,1.68,Sunday,2,10,2015,1,0,0
d_1711,CA1,33,1711,11536,1.68,Monday,3,10,2015,1,1,1
d_1712,CA1,30,1712,11536,1.68,Tuesday,4,10,2015,1,1,1
d_1713,CA1,31,1713,11536,1.68,Wednesday,5,10,2015,1,1,0
d_1714,CA1,29,1714,11536,1.68,Thursday,6,10,2015,1,0,1
d_1715,CA1,43,1715,11536,1.68,Friday,7,10,2015,1,1,1
d_1716,CA1,62,1716,11537,1.68,Saturday,1,10,2015,1,0,0
d_1717,CA1,69,1717,11537,1.68,Sunday,2,10,2015,0,1,1
d_1718,CA1,36,1718,11537,1.68,Monday,3,10,2015,0,1,1
d_1719,CA1,32,1719,11537,1.68,Tuesday,4,10,2015,0,1,0
d_1720,CA1,35,1720,11537,1.68,Wednesday,5,10,2015,0,0,1
d_1721,CA1,30,1721,11537,1.68,Thursday,6,10,2015,0,1,1
d_1722,CA1,37,1722,11537,1.68,Friday,7,10,2015,0,0,0
d_1723,CA1,50,1723,11538,1.68,Saturday,1,10,2015,0,0,0
d_1724,CA1,51,1724,11538,1.68,Sunday,2,10,2015,0,0,0
d_1725,CA1,32,1725,11538,1.68,Monday,3,10,2015,0,0,0
d_1726,CA1,34,1726,11538,1.68,Tuesday,4,10,2015,0,0,0
d_1727,CA1,34,1727,11538,1.68,Wednesday,5,10,2015,0,0,0
d_1728,CA1,28,1728,11538,1.68,Thursday,6,10,2015,0,0,0
d_1729,CA1,27,1729,11538,1.68,Friday,7,10,2015,0,0,0
d_1730,CA1,49,1730,11539,1.68,Saturday,1,10,2015,0,0,0
d_1731,CA1,60,1731,11539,1.68,Sunday,2,10,2015,0,0,0
d_1732,CA1,23,1732,11539,1.68,Monday,3,10,2015,0,0,0
d_1733,CA1,32,1733,11539,1.68,Tuesday,4,10,2015,0,0,0
d_1734,CA1,32,1734,11539,1.68,Wednesday,5,10,2015,0,0,0
d_1735,CA1,41,1735,11539,1.68,Thursday,6,10,2015,0,0,0
d_1736,CA1,34,1736,11539,1.68,Friday,7,10,2015,0,0,0
d_1737,CA1,66,1737,11540,1.68,Saturday,1,10,2015,0,0,0
d_1738,CA1,47,1738,11540,1.68,Sunday,2,11,2015,1,1,0
d_1739,CA1,20,1739,11540,1.68,Monday,3,11,2015,1,0,1
d_1740,CA1,29,1740,11540,1.68,Tuesday,4,11,2015,1,1,1
d_1741,CA1,28,1741,11540,1.68,Wednesday,5,11,2015,1,0,0
d_1742,CA1,31,1742,11540,1.68,Thursday,6,11,2015,1,1,1
d_1743,CA1,41,1743,11540,1.68,Friday,7,11,2015,1,1,1
d_1744,CA1,55,1744,11541,1.68,Saturday,1,11,2015,1,1,0
d_1745,CA1,46,1745,11541,1.68,Sunday,2,11,2015,1,0,1
d_1746,CA1,20,1746,11541,1.68,Monday,3,11,2015,1,1,1
d_1747,CA1,47,1747,11541,1.68,Tuesday,4,11,2015,1,0,0
d_1748,CA1,40,1748,11541,1.68,Wednesday,5,11,2015,0,1,1
d_1749,CA1,37,1749,11541,1.68,Thursday,6,11,2015,0,1,1
d_1750,CA1,35,1750,11541,1.68,Friday,7,11,2015,0,1,0
d_1751,CA1,55,1751,11542,1.68,Saturday,1,11,2015,0,0,1
d_1752,CA1,68,1752,11542,1.68,Sunday,2,11,2015,0,1,1
d_1753,CA1,22,1753,11542,1.68,Monday,3,11,2015,0,0,0
d_1754,CA1,34,1754,11542,1.68,Tuesday,4,11,2015,0,0,0
d_1755,CA1,39,1755,11542,1.68,Wednesday,5,11,2015,0,0,0
d_1756,CA1,27,1756,11542,1.68,Thursday,6,11,2015,0,0,0
d_1757,CA1,42,1757,11542,1.68,Friday,7,11,2015,0,0,0
d_1758,CA1,49,1758,11543,1.68,Saturday,1,11,2015,0,0,0
d_1759,CA1,59,1759,11543,1.68,Sunday,2,11,2015,0,0,0
d_1760,CA1,30,1760,11543,1.68,Monday,3,11,2015,0,0,0
d_1761,CA1,36,1761,11543,1.68,Tuesday,4,11,2015,0,0,0
d_1762,CA1,42,1762,11543,1.68,Wednesday,5,11,2015,0,0,0
d_1763,CA1,61,1763,11543,1.68,Thursday,6,11,2015,0,0,0
d_1764,CA1,62,1764,11543,1.68,Friday,7,11,2015,0,0,0
d_1765,CA1,43,1765,11544,1.68,Saturday,1,11,2015,0,0,0
d_1766,CA1,49,1766,11544,1.68,Sunday,2,11,2015,0,0,0
d_1767,CA1,29,1767,11544,1.68,Monday,3,11,2015,0,0,0
d_1768,CA1,25,1768,11544,1.68,Tuesday,4,12,2015,1,1,0
d_1769,CA1,30,1769,11544,1.68,Wednesday,5,12,2015,1,0,1
d_1770,CA1,27,1770,11544,1.68,Thursday,6,12,2015,1,1,1
d_1771,CA1,34,1771,11544,1.68,Friday,7,12,2015,1,0,0
d_1772,CA1,79,1772,11545,1.68,Saturday,1,12,2015,1,1,1
d_1773,CA1,78,1773,11545,1.68,Sunday,2,12,2015,1,1,1
d_1774,CA1,32,1774,11545,1.68,Monday,3,12,2015,1,1,0
d_1775,CA1,30,1775,11545,1.68,Tuesday,4,12,2015,1,0,1
d_1776,CA1,36,1776,11545,1.68,Wednesday,5,12,2015,1,1,1
d_1777,CA1,31,1777,11545,1.68,Thursday,6,12,2015,1,0,0
d_1778,CA1,28,1778,11545,1.68,Friday,7,12,2015,0,1,1
d_1779,CA1,65,1779,11546,1.68,Saturday,1,12,2015,0,1,1
d_1780,CA1,65,1780,11546,1.68,Sunday,2,12,2015,0,1,0
d_1781,CA1,33,1781,11546,1.68,Monday,3,12,2015,0,0,1
d_1782,CA1,38,1782,11546,1.68,Tuesday,4,12,2015,0,1,1
d_1783,CA1,30,1783,11546,1.68,Wednesday,5,12,2015,0,0,0
d_1784,CA1,49,1784,11546,1.68,Thursday,6,12,2015,0,0,0
d_1785,CA1,35,1785,11546,1.68,Friday,7,12,2015,0,0,0
d_1786,CA1,61,1786,11547,1.68,Saturday,1,12,2015,0,0,0
d_1787,CA1,54,1787,11547,1.68,Sunday,2,12,2015,0,0,0
d_1788,CA1,42,1788,11547,1.68,Monday,3,12,2015,0,0,0
d_1789,CA1,36,1789,11547,1.68,Tuesday,4,12,2015,0,0,0
d_1790,CA1,51,1790,11547,1.68,Wednesday,5,12,2015,0,0,0
d_1791,CA1,56,1791,11547,1.68,Thursday,6,12,2015,0,0,0
d_1792,CA1,0,1792,11547,1.68,Friday,7,12,2015,0,0,0
d_1793,CA1,37,1793,11548,1.68,Saturday,1,12,2015,0,0,0
d_1794,CA1,44,1794,11548,1.68,Sunday,2,12,2015,0,0,0
d_1795,CA1,35,1795,11548,1.68,Monday,3,12,2015,0,0,0
d_1796,CA1,28,1796,11548,1.68,Tuesday,4,12,2015,0,0,0
d_1797,CA1,34,1797,11548,1.68,Wednesday,5,12,2015,0,0,0
d_1798,CA1,36,1798,11548,1.68,Thursday,6,12,2015,0,0,0
d_1799,CA1,25,1799,11548,1.68,Friday,7,1,2016,1,1,0
d_1800,CA1,48,1800,11549,1.68,Saturday,1,1,2016,1,0,1
d_1801,CA1,29,1801,11549,1.68,Sunday,2,1,2016,1,1,1
d_1802,CA1,36,1802,11549,1.68,Monday,3,1,2016,1,0,0
d_1803,CA1,27,1803,11549,1.68,Tuesday,4,1,2016,1,1,1
d_1804,CA1,9,1804,11549,1.68,Wednesday,5,1,2016,1,1,1
d_1805,CA1,30,1805,11549,1.68,Thursday,6,1,2016,1,1,0
d_1806,CA1,35,1806,11549,1.68,Friday,7,1,2016,1,0,1
d_1807,CA1,38,1807,11550,1.68,Saturday,1,1,2016,1,1,1
d_1808,CA1,28,1808,11550,1.68,Sunday,2,1,2016,1,0,0
d_1809,CA1,25,1809,11550,1.68,Monday,3,1,2016,0,1,1
d_1810,CA1,22,1810,11550,1.68,Tuesday,4,1,2016,0,1,1
d_1811,CA1,27,1811,11550,1.68,Wednesday,5,1,2016,0,1,0
d_1812,CA1,16,1812,11550,1.68,Thursday,6,1,2016,0,0,1
d_1813,CA1,30,1813,11550,1.68,Friday,7,1,2016,0,1,1
d_1814,CA1,43,1814,11551,1.68,Saturday,1,1,2016,0,0,0
d_1815,CA1,25,1815,11551,1.68,Sunday,2,1,2016,0,0,0
d_1816,CA1,36,1816,11551,1.68,Monday,3,1,2016,0,0,0
d_1817,CA1,18,1817,11551,1.68,Tuesday,4,1,2016,0,0,0
d_1818,CA1,23,1818,11551,1.68,Wednesday,5,1,2016,0,0,0
d_1819,CA1,25,1819,11551,1.68,Thursday,6,1,2016,0,0,0
d_1820,CA1,25,1820,11551,1.68,Friday,7,1,2016,0,0,0
d_1821,CA1,56,1821,11552,1.68,Saturday,1,1,2016,0,0,0
d_1822,CA1,43,1822,11552,1.68,Sunday,2,1,2016,0,0,0
d_1823,CA1,30,1823,11552,1.68,Monday,3,1,2016,0,0,0
d_1824,CA1,31,1824,11552,1.68,Tuesday,4,1,2016,0,0,0
d_1825,CA1,18,1825,11552,1.68,Wednesday,5,1,2016,0,0,0
d_1826,CA1,13,1826,11552,1.68,Thursday,6,1,2016,0,0,0
d_1827,CA1,20,1827,11552,1.68,Friday,7,1,2016,0,0,0
d_1828,CA1,45,1828,11601,1.68,Saturday,1,1,2016,0,0,0
d_1829,CA1,35,1829,11601,1.68,Sunday,2,1,2016,0,0,0
d_1830,CA1,22,1830,11601,1.68,Monday,3,2,2016,1,1,0
d_1831,CA1,26,1831,11601,1.68,Tuesday,4,2,2016,1,0,1
d_1832,CA1,35,1832,11601,1.68,Wednesday,5,2,2016,1,1,1
d_1833,CA1,22,1833,11601,1.68,Thursday,6,2,2016,1,0,0
d_1834,CA1,27,1834,11601,1.68,Friday,7,2,2016,1,1,1
d_1835,CA1,43,1835,11602,1.68,Saturday,1,2,2016,1,1,1
d_1836,CA1,44,1836,11602,1.68,Sunday,2,2,2016,1,1,0
d_1837,CA1,27,1837,11602,1.68,Monday,3,2,2016,1,0,1
d_1838,CA1,19,1838,11602,1.68,Tuesday,4,2,2016,1,1,1
d_1839,CA1,35,1839,11602,1.68,Wednesday,5,2,2016,1,0,0
d_1840,CA1,54,1840,11602,1.68,Thursday,6,2,2016,0,1,1
d_1841,CA1,43,1841,11602,1.68,Friday,7,2,2016,0,1,1
d_1842,CA1,63,1842,11603,1.68,Saturday,1,2,2016,0,1,0
d_1843,CA1,44,1843,11603,1.68,Sunday,2,2,2016,0,0,1
d_1844,CA1,34,1844,11603,1.68,Monday,3,2,2016,0,1,1
d_1845,CA1,26,1845,11603,1.68,Tuesday,4,2,2016,0,0,0
d_1846,CA1,34,1846,11603,1.68,Wednesday,5,2,2016,0,0,0
d_1847,CA1,32,1847,11603,1.68,Thursday,6,2,2016,0,0,0
d_1848,CA1,38,1848,11603,1.68,Friday,7,2,2016,0,0,0
d_1849,CA1,33,1849,11604,1.68,Saturday,1,2,2016,0,0,0
d_1850,CA1,52,1850,11604,1.68,Sunday,2,2,2016,0,0,0
d_1851,CA1,30,1851,11604,1.68,Monday,3,2,2016,0,0,0
d_1852,CA1,33,1852,11604,1.68,Tuesday,4,2,2016,0,0,0
d_1853,CA1,26,1853,11604,1.68,Wednesday,5,2,2016,0,0,0
d_1854,CA1,30,1854,11604,1.68,Thursday,6,2,2016,0,0,0
d_1855,CA1,41,1855,11604,1.68,Friday,7,2,2016,0,0,0
d_1856,CA1,38,1856,11605,1.68,Saturday,1,2,2016,0,0,0
d_1857,CA1,57,1857,11605,1.68,Sunday,2,2,2016,0,0,0
d_1858,CA1,29,1858,11605,1.68,Monday,3,2,2016,0,0,0
d_1859,CA1,28,1859,11605,1.68,Tuesday,4,3,2016,1,1,0
d_1860,CA1,35,1860,11605,1.68,Wednesday,5,3,2016,1,0,1
d_1861,CA1,32,1861,11605,1.68,Thursday,6,3,2016,1,1,1
d_1862,CA1,29,1862,11605,1.68,Friday,7,3,2016,1,0,0
d_1863,CA1,39,1863,11606,1.68,Saturday,1,3,2016,1,1,1
d_1864,CA1,54,1864,11606,1.68,Sunday,2,3,2016,1,1,1
d_1865,CA1,37,1865,11606,1.68,Monday,3,3,2016,1,1,0
d_1866,CA1,40,1866,11606,1.68,Tuesday,4,3,2016,1,0,1
d_1867,CA1,34,1867,11606,1.68,Wednesday,5,3,2016,1,1,1
d_1868,CA1,41,1868,11606,1.68,Thursday,6,3,2016,1,0,0
d_1869,CA1,19,1869,11606,1.68,Friday,7,3,2016,0,1,1
d_1870,CA1,42,1870,11607,1.68,Saturday,1,3,2016,0,1,1
d_1871,CA1,37,1871,11607,1.68,Sunday,2,3,2016,0,1,0
d_1872,CA1,39,1872,11607,1.68,Monday,3,3,2016,0,0,1
d_1873,CA1,26,1873,11607,1.68,Tuesday,4,3,2016,0,1,1
d_1874,CA1,27,1874,11607,1.68,Wednesday,5,3,2016,0,0,0
d_1875,CA1,39,1875,11607,1.68,Thursday,6,3,2016,0,0,0
d_1876,CA1,31,1876,11607,1.68,Friday,7,3,2016,0,0,0
d_1877,CA1,42,1877,11608,1.68,Saturday,1,3,2016,0,0,0
d_1878,CA1,49,1878,11608,1.68,Sunday,2,3,2016,0,0,0
d_1879,CA1,27,1879,11608,1.68,Monday,3,3,2016,0,0,0
d_1880,CA1,24,1880,11608,1.68,Tuesday,4,3,2016,0,0,0
d_1881,CA1,33,1881,11608,1.68,Wednesday,5,3,2016,0,0,0
d_1882,CA1,36,1882,11608,1.68,Thursday,6,3,2016,0,0,0
d_1883,CA1,45,1883,11608,1.68,Friday,7,3,2016,0,0,0
d_1884,CA1,63,1884,11609,1.68,Saturday,1,3,2016,0,0,0
d_1885,CA1,63,1885,11609,1.68,Sunday,2,3,2016,0,0,0
d_1886,CA1,27,1886,11609,1.68,Monday,3,3,2016,0,0,0
d_1887,CA1,32,1887,11609,1.68,Tuesday,4,3,2016,0,0,0
d_1888,CA1,26,1888,11609,1.68,Wednesday,5,3,2016,0,0,0
d_1889,CA1,28,1889,11609,1.68,Thursday,6,3,2016,0,0,0
d_1890,CA1,36,1890,11609,1.68,Friday,7,4,2016,1,1,0
d_1891,CA1,65,1891,11610,1.68,Saturday,1,4,2016,1,0,1
d_1892,CA1,54,1892,11610,1.68,Sunday,2,4,2016,1,1,1
d_1893,CA1,30,1893,11610,1.68,Monday,3,4,2016,1,0,0
d_1894,CA1,37,1894,11610,1.68,Tuesday,4,4,2016,1,1,1
d_1895,CA1,27,1895,11610,1.68,Wednesday,5,4,2016,1,1,1
d_1896,CA1,35,1896,11610,1.68,Thursday,6,4,2016,1,1,0
d_1897,CA1,41,1897,11610,1.68,Friday,7,4,2016,1,0,1
d_1898,CA1,60,1898,11611,1.68,Saturday,1,4,2016,1,1,1
d_1899,CA1,48,1899,11611,1.68,Sunday,2,4,2016,1,0,0
d_1900,CA1,36,1900,11611,1.68,Monday,3,4,2016,0,1,1
d_1901,CA1,29,1901,11611,1.68,Tuesday,4,4,2016,0,1,1
d_1902,CA1,20,1902,11611,1.68,Wednesday,5,4,2016,0,1,0
d_1903,CA1,43,1903,11611,1.68,Thursday,6,4,2016,0,0,1
d_1904,CA1,32,1904,11611,1.68,Friday,7,4,2016,0,1,1
d_1905,CA1,37,1905,11612,1.68,Saturday,1,4,2016,0,0,0
d_1906,CA1,64,1906,11612,1.68,Sunday,2,4,2016,0,0,0
d_1907,CA1,30,1907,11612,1.68,Monday,3,4,2016,0,0,0
d_1908,CA1,40,1908,11612,1.68,Tuesday,4,4,2016,0,0,0
d_1909,CA1,31,1909,11612,1.68,Wednesday,5,4,2016,0,0,0
d_1910,CA1,45,1910,11612,1.68,Thursday,6,4,2016,0,0,0
d_1911,CA1,28,1911,11612,1.68,Friday,7,4,2016,0,0,0
d_1912,CA1,40,1912,11613,1.68,Saturday,1,4,2016,0,0,0
d_1913,CA1,54,1913,11613,1.68,Sunday,2,4,2016,0,0,0
d_1,CA2,34,1,11101,1.48,Saturday,1,1,2011,0,0,0
d_2,CA2,25,2,11101,1.48,Sunday,2,1,2011,0,0,0
d_3,CA2,16,3,11101,1.48,Monday,3,1,2011,0,0,0
d_4,CA2,25,4,11101,1.48,Tuesday,4,2,2011,1,1,0
d_5,CA2,37,5,11101,1.48,Wednesday,5,2,2011,1,0,1
d_6,CA2,20,6,11101,1.48,Thursday,6,2,2011,1,1,1
d_7,CA2,32,7,11101,1.48,Friday,7,2,2011,1,0,0
d_8,CA2,47,8,11102,1.48,Saturday,1,2,2011,1,1,1
d_9,CA2,38,9,11102,1.48,Sunday,2,2,2011,1,1,1
d_10,CA2,19,10,11102,1.48,Monday,3,2,2011,1,1,0
d_11,CA2,24,11,11102,1.48,Tuesday,4,2,2011,1,0,1
d_12,CA2,20,12,11102,1.48,Wednesday,5,2,2011,1,1,1
d_13,CA2,33,13,11102,1.48,Thursday,6,2,2011,1,0,0
d_14,CA2,40,14,11102,1.48,Friday,7,2,2011,0,1,1
d_15,CA2,56,15,11103,1.48,Saturday,1,2,2011,0,1,1
d_16,CA2,49,16,11103,1.48,Sunday,2,2,2011,0,1,0
d_17,CA2,33,17,11103,1.48,Monday,3,2,2011,0,0,1
d_18,CA2,35,18,11103,1.48,Tuesday,4,2,2011,0,1,1
d_19,CA2,29,19,11103,1.48,Wednesday,5,2,2011,0,0,0
d_20,CA2,22,20,11103,1.48,Thursday,6,2,2011,0,0,0
d_21,CA2,41,21,11103,1.48,Friday,7,2,2011,0,0,0
d_22,CA2,35,22,11104,1.48,Saturday,1,2,2011,0,0,0
d_23,CA2,47,23,11104,1.48,Sunday,2,2,2011,0,0,0
d_24,CA2,29,24,11104,1.48,Monday,3,2,2011,0,0,0
d_25,CA2,30,25,11104,1.48,Tuesday,4,2,2011,0,0,0
d_26,CA2,24,26,11104,1.48,Wednesday,5,2,2011,0,0,0
d_27,CA2,26,27,11104,1.48,Thursday,6,2,2011,0,0,0
d_28,CA2,27,28,11104,1.48,Friday,7,2,2011,0,0,0
d_29,CA2,33,29,11105,1.48,Saturday,1,2,2011,0,0,0
d_30,CA2,39,30,11105,1.48,Sunday,2,2,2011,0,0,0
d_31,CA2,24,31,11105,1.48,Monday,3,2,2011,0,0,0
d_32,CA2,26,32,11105,1.48,Tuesday,4,3,2011,1,1,0
d_33,CA2,22,33,11105,1.48,Wednesday,5,3,2011,1,0,1
d_34,CA2,37,34,11105,1.48,Thursday,6,3,2011,1,1,1
d_35,CA2,60,35,11105,1.48,Friday,7,3,2011,1,0,0
d_36,CA2,45,36,11106,1.48,Saturday,1,3,2011,1,1,1
d_37,CA2,43,37,11106,1.48,Sunday,2,3,2011,1,1,1
d_38,CA2,19,38,11106,1.48,Monday,3,3,2011,1,1,0
d_39,CA2,25,39,11106,1.48,Tuesday,4,3,2011,1,0,1
d_40,CA2,25,40,11106,1.48,Wednesday,5,3,2011,1,1,1
d_41,CA2,19,41,11106,1.48,Thursday,6,3,2011,1,0,0
d_42,CA2,30,42,11106,1.48,Friday,7,3,2011,0,1,1
d_43,CA2,48,43,11107,1.48,Saturday,1,3,2011,0,1,1
d_44,CA2,50,44,11107,1.48,Sunday,2,3,2011,0,1,0
d_45,CA2,27,45,11107,1.48,Monday,3,3,2011,0,0,1
d_46,CA2,17,46,11107,1.48,Tuesday,4,3,2011,0,1,1
d_47,CA2,33,47,11107,1.48,Wednesday,5,3,2011,0,0,0
d_48,CA2,20,48,11107,1.48,Thursday,6,3,2011,0,0,0
d_49,CA2,20,49,11107,1.48,Friday,7,3,2011,0,0,0
d_50,CA2,40,50,11108,1.48,Saturday,1,3,2011,0,0,0
d_51,CA2,50,51,11108,1.48,Sunday,2,3,2011,0,0,0
d_52,CA2,23,52,11108,1.48,Monday,3,3,2011,0,0,0
d_53,CA2,19,53,11108,1.48,Tuesday,4,3,2011,0,0,0
d_54,CA2,16,54,11108,1.48,Wednesday,5,3,2011,0,0,0
d_55,CA2,26,55,11108,1.48,Thursday,6,3,2011,0,0,0
d_56,CA2,26,56,11108,1.48,Friday,7,3,2011,0,0,0
d_57,CA2,42,57,11109,1.48,Saturday,1,3,2011,0,0,0
d_58,CA2,51,58,11109,1.48,Sunday,2,3,2011,0,0,0
d_59,CA2,23,59,11109,1.48,Monday,3,3,2011,0,0,0
d_60,CA2,36,60,11109,1.48,Tuesday,4,3,2011,0,0,0
d_61,CA2,26,61,11109,1.48,Wednesday,5,3,2011,0,0,0
d_62,CA2,43,62,11109,1.48,Thursday,6,3,2011,0,0,0
d_63,CA2,46,63,11109,1.48,Friday,7,4,2011,1,1,0
d_64,CA2,38,64,11110,1.48,Saturday,1,4,2011,1,0,1
d_65,CA2,58,65,11110,1.48,Sunday,2,4,2011,1,1,1
d_66,CA2,33,66,11110,1.48,Monday,3,4,2011,1,0,0
d_67,CA2,17,67,11110,1.48,Tuesday,4,4,2011,1,1,1
d_68,CA2,23,68,11110,1.48,Wednesday,5,4,2011,1,1,1
d_69,CA2,22,69,11110,1.48,Thursday,6,4,2011,1,1,0
d_70,CA2,31,70,11110,1.48,Friday,7,4,2011,1,0,1
d_71,CA2,45,71,11111,1.48,Saturday,1,4,2011,1,1,1
d_72,CA2,56,72,11111,1.48,Sunday,2,4,2011,1,0,0
d_73,CA2,20,73,11111,1.48,Monday,3,4,2011,0,1,1
d_74,CA2,29,74,11111,1.48,Tuesday,4,4,2011,0,1,1
d_75,CA2,22,75,11111,1.48,Wednesday,5,4,2011,0,1,0
d_76,CA2,30,76,11111,1.48,Thursday,6,4,2011,0,0,1
d_77,CA2,35,77,11111,1.48,Friday,7,4,2011,0,1,1
d_78,CA2,49,78,11112,1.48,Saturday,1,4,2011,0,0,0
d_79,CA2,45,79,11112,1.48,Sunday,2,4,2011,0,0,0
d_80,CA2,31,80,11112,1.48,Monday,3,4,2011,0,0,0
d_81,CA2,25,81,11112,1.48,Tuesday,4,4,2011,0,0,0
d_82,CA2,37,82,11112,1.48,Wednesday,5,4,2011,0,0,0
d_83,CA2,26,83,11112,1.48,Thursday,6,4,2011,0,0,0
d_84,CA2,37,84,11112,1.48,Friday,7,4,2011,0,0,0
d_85,CA2,54,85,11113,1.48,Saturday,1,4,2011,0,0,0
d_86,CA2,47,86,11113,1.48,Sunday,2,4,2011,0,0,0
d_87,CA2,23,87,11113,1.48,Monday,3,4,2011,0,0,0
d_88,CA2,20,88,11113,1.48,Tuesday,4,4,2011,0,0,0
d_89,CA2,25,89,11113,1.48,Wednesday,5,4,2011,0,0,0
d_90,CA2,20,90,11113,1.48,Thursday,6,4,2011,0,0,0
d_91,CA2,32,91,11113,1.48,Friday,7,4,2011,0,0,0
d_92,CA2,41,92,11114,1.48,Saturday,1,4,2011,0,0,0
d_93,CA2,49,93,11114,1.48,Sunday,2,5,2011,1,1,0
d_94,CA2,25,94,11114,1.48,Monday,3,5,2011,1,0,1
d_95,CA2,33,95,11114,1.48,Tuesday,4,5,2011,1,1,1
d_96,CA2,30,96,11114,1.48,Wednesday,5,5,2011,1,0,0
d_97,CA2,27,97,11114,1.48,Thursday,6,5,2011,1,1,1
d_98,CA2,31,98,11114,1.48,Friday,7,5,2011,1,1,1
d_99,CA2,48,99,11115,1.48,Saturday,1,5,2011,1,1,0
d_100,CA2,38,100,11115,1.48,Sunday,2,5,2011,1,0,1
d_101,CA2,30,101,11115,1.48,Monday,3,5,2011,1,1,1
d_102,CA2,36,102,11115,1.48,Tuesday,4,5,2011,1,0,0
d_103,CA2,25,103,11115,1.48,Wednesday,5,5,2011,0,1,1
d_104,CA2,23,104,11115,1.48,Thursday,6,5,2011,0,1,1
d_105,CA2,39,105,11115,1.48,Friday,7,5,2011,0,1,0
d_106,CA2,34,106,11116,1.48,Saturday,1,5,2011,0,0,1
d_107,CA2,38,107,11116,1.48,Sunday,2,5,2011,0,1,1
d_108,CA2,21,108,11116,1.48,Monday,3,5,2011,0,0,0
d_109,CA2,25,109,11116,1.48,Tuesday,4,5,2011,0,0,0
d_110,CA2,23,110,11116,1.48,Wednesday,5,5,2011,0,0,0
d_111,CA2,28,111,11116,1.48,Thursday,6,5,2011,0,0,0
d_112,CA2,35,112,11116,1.48,Friday,7,5,2011,0,0,0
d_113,CA2,41,113,11117,1.48,Saturday,1,5,2011,0,0,0
